license_numbers,premise_address,_id,name_of_license,business_name,latitude,longitude,postal_code
SW12C98J000,"2 JURONG EAST CENTRAL 1 JCUBE, S(609731)",588,PAN PACIFIC RETAIL MANAGEMENT (SINGAPORE) PTE. LTD.,DON DON DONKI,1.33323785085838,103.740191321438,609731
SW12F58E000,"352 CLEMENTI AVENUE 2, #01-141 CLEMENTI AVENUE 2 SHOPPING CENTRE, S(120352)",589,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31427265951788,103.771360860916,120352
SW12G70J000,"101 CLEMENTI ROAD, #01-01 KENT VALE ESTATE, NUS, S(129787)",590,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30176049506481,103.769371057337,129787
SW12G71E000,"1 COVE AVENUE #02-07/08/09/10 SENTOSA COVE ARRIVAL PLAZA, S(098537)",591,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.2471504050601,103.839555011268,098537
SW12H20A000,"498 JURONG WEST STREET 41 #01-434/436/438, S(640498)",592,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34833335760515,103.724307319237,640498
SW12J94X000,"1 VISTA EXCHANGE GREEN, #B1-28 THE STAR VISTA, S(138617)",593,TANESEI TRADING PTE. LTD.,J MART,1.30688972960252,103.788506619352,138617
SW12J97L000,"1 VISTA EXCHANGE GREEN #B1-35/36 AND 02 THE STAR VISTA, S(138617)",594,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30688972960252,103.788506619352,138617
SW12L48X000,"12 KRANJI ROAD 1ST STOREY, LODGE 1 WORKERS' DORMITORY, S(739522)",595,AJMAL TRADE MART PTE. LTD.,AJMAL TRADE MART,1.43069359839388,103.759237290643,739522
SW12M64L000,"25 GHIM MOH LINK, #01-11, S(270025)",596,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.3081474688469,103.786255228477,270025
SW12M67E000,"420A CLEMENTI AVENUE 1, #01-01, S(121420)",597,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.30979102116855,103.768657661297,121420
SW12N25V000,"31 OCEAN WAY, #01-26/27 QUAYSIDE ISLE, SENTOSA, S(098375)",598,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.24775861469621,103.841921088698,098375
SW12O05A000,"502 WEST COAST DRIVE, #01-41, S(120502)",599,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31188595916451,103.75908093731,120502
SW13245V000,"1 LOWER KENT RIDGE ROAD, #02-16 ONE@KENTRIDGE, S(119082)",600,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.29277431990535,103.784084011452,119082
SW13368A000,"154 WEST COAST ROAD, #B1-14 WEST COAST PLAZA, S(127371)",601,L M MEAT PTE. LTD.,Mmmm ! WEST COAST PLAZA,1.30374258287197,103.766092882107,127371
SW13Q24X000,"280 BUKIT BATOK EAST AVENUE 3, #01-315, S(650280)",602,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34770147739311,103.757044584552,650280
SW13T12J000,"50 JURONG GATEWAY ROAD, #B1-21/22 JEM, S(608549)",603,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE XTRA,1.33320021829132,103.743170428258,608549
SW13W88P000,"3 GATEWAY DRIVE, #B2-01 WESTGATE, S(608532)",604,ISETAN (SINGAPORE) LIMITED,ISETAN SUPERMARKET,1.33428313049536,103.742870105512,608532
SW14017K000,"18 TOH GUAN ROAD EAST, #02-02 BLK 28, WESTLITE DORMITORY (TOH GUAN), S(608596)",605,SHAFEN SUPERMARKET & TRADING (S) PTE. LTD.,SHAFEN SUPERMARKET & TRADING ,1.33641798183711,103.751807381961,608596
SW14484J000,"48 TOH GUAN ROAD EAST ENTERPRISE HUB, S(608586)",606,SRI MURUGAN TRADING PTE. LTD.,SRI MURUGAN TRADING,1.33683097525786,103.754341430783,608586
SW14542A000,"4 HILLVIEW RISE, #02-07 HILLV2, S(667979)",607,COLD STORAGE SINGAPORE (1983) PTE LTD,HILLVIEW MARKET PLACE,1.36355095770679,103.76423610633,667979
SW14633X000,"2 BUKIT BATOK WEST AVENUE 7, #01-10 HomeTeamNS BUKIT BATOK CLUBHOUSE, S(659003)",608,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.36587481730827,103.750225305199,659003
SW14718K000,"70 TUAS SOUTH AVENUE 1 TUAS VIEW DORMITORY, S(637285)",609,AJMAL SUPER MART PTE. LTD.,AJMAL SUPER MART,1.312703972078,103.626129413176,637285
SW14817E000,"27 PENJURU WALK, #01-24 PENJURU RECREATION CENTRE, S(608538)",610,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.31865728379443,103.733152140767,608538
SW14951X000,"1 JOO KOON CIRCLE, #03-21 FAIRPRICE HUB, S(629117)",611,NTUC FAIRPRICE CO-OPERATIVE LTD,WAREHOUSE CLUB,1.32539180665075,103.678392265337,629117
SW14A33P000,"27 PENJURU WALK, #01-08/09 PENJURU RECREATION CENTRE, S(608538)",612,VINAYAK TRADERS PTE. LTD.,VINAYAK TRADERS,1.31865728379443,103.733152140767,608538
SW14A98C000,"27 PENJURU WALK, #01-15 PENJURU RECREATION CENTRE, S(608538)",613,GURU'S MARKETING PTE. LTD.,Gurus Supermarket,1.31865728379443,103.733152140767,608538
SW14B28C000,"115 TUAS VIEW WALK 1 (PART OF- FRONT), FIRST STOREY, WESTLINK TECHPARK, S(637734)",614,SHINVA AGRO FOODS PTE. LTD.,SHINVA AGRO FOODS,1.30091123508276,103.627789990003,637734
SW15051V000,"27 PENJURU WALK, #01-06/07 PENJURU RECREATION CENTRE, S(608538)",615,ARCHANA PROVISION STORES PTE. LTD.,archana,1.31865728379443,103.733152140767,608538
SW15681P000,"21 TUAS VIEW SQUARE (PART OF), S(637640)",616,NPS IMPEX PTE. LTD.,NSP SUPER MART,1.29891712474996,103.627532390173,637640
SW15796X000,"533 CHOA CHU KANG STREET 51, #01-11 LIMBANG SHOPPING CENTRE (HDB), S(680533)",617,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3920738867617,103.743099573442,680533
SW15968N000,"37 TEBAN GARDENS ROAD #01-304/305/306, S(600037)",618,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32053143645806,103.742652199249,600037
SW15D03B000,"50 NANYANG AVENUE NORTH SPINE , NTU, S(639798)",619,PRIME SUPERMARKET (1996) PTE LTD,Prime Supermarket,1.34421841586272,103.680152218583,639798
SW16126J000,"6 TUAS SOUTH STREET 15 CDPL (TUAS) DORMITORY, S(636906)",620,TUAS SOUTH MINIMART PTE. LTD.,TUAS SOUTH MINIMART,1.2723601780185,103.637033572628,636906
SW16224E000,"3 TUAS SOUTH STREET 12, #01-16 TUAS SOUTH DORMITORY, S(636947)",621,NAWAS GLOBAL PTE. LTD.,NAWAS GLOBAL,1.27164521611331,103.63361127365,636947
SW16814X000,"1 JALAN PAPAN, #01-33, S(619392)",623,VINAYAK TRADERS PTE. LTD.,VINAYAK TRADERS,1.32087635946694,103.727545977964,619392
SW16815P000,"500 OLD CHOA CHU KANG ROAD, #01-02, S(698928)",624,PHAN NEE INVESTMENTS (S) PTE. LTD.,-,1.37376143663764,103.721557394479,698928
SW16856V000,"1 JALAN PAPAN, #01-29, S(619392)",625,ARCHANA SUPERMARKET PTE. LTD.,ARCHANA SUPERMARKET,1.32087635946694,103.727545977964,619392
SW16901A000,"12 TUAS SOUTH STREET 13, #01-20/21, S(636937)",626,SADIA SUPERMARKET & TRADING (S) PTE. LTD.,SADIA SUPERMARKET & TRADING ,1.27019585421212,103.634479625194,636937
SW16921N000,"1 JALAN PAPAN, #01-35, S(619392)",627,CHENNAI TRADING & SUPERMART PTE. LTD.,CHENNAI TRADING & SUPERMARKET,1.32087635946694,103.727545977964,619392
SW16942C000,"12 TUAS SOUTH STREET 13, #01-18/19, S(636937)",628,POPULAR SUPERMARKET PTE. LTD.,POPULAR SUPERMARKET,1.27019585421212,103.634479625194,636937
SW16B52K000,"5 JALAN PAPAN, #01-32 ASPRI-WESTLITE PAPAN, S(619396)",629,AJMAL  TRADING GROUP PTE. LTD.,AJMAL TRADING GROUP,1.32213826794398,103.727421300389,619396
SW16B85N000,"69R TUAS SOUTH AVENUE 1, #01-02, S(639926)",630,KAVI TRADERS PTE. LTD.,KAVI MINIMART,1.31337258753746,103.6279253363,639926
SW16D52V000,"810 CHOA CHU KANG AVENUE 7, #01-01 MULTI STOREY CAR PARK, S(680810)",631,U STARS PTE. LTD.,U STARS SUPERMARKET,1.3740546176425,103.746160942106,680810
SW16D83E000,"249 JURONG EAST STREET 24, #01-106, S(600249)",632,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34256242291848,103.739259690369,600249
SW16E98J000,"500 OLD CHOA CHU KANG ROAD, #01-21, S(698924)",633,PHAN NEE INVESTMENTS (S) PTE LTD,PHANNEE SUPERMART,1.37760471899348,103.718533645365,698924
SW16H70N000,"69 TUAS SOUTH AVENUE 1, #01-02 SEATOWN INDUSTRIAL CENTRE, S(637589)",634,MALAR MARKETING PTE. LTD.,MALAR MARKETING,1.31335809026255,103.627436989653,637589
SW17592A000,"50 JURONG GATEWAY ROAD, #B1-43 JEM, S(608549)",635,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.33320021829132,103.743170428258,608549
SW17728C000,"817 KEAT HONG LINK, #01-14 MULTI STOREY CAR PARK, S(680817)",636,U STARS PTE. LTD.,U STARS MEGAMART,1.37754385007462,103.749700036701,680817
SW17E56V000,"1 FUSIONOPOLIS WAY, #B2-03 CONNEXIS, S(138632)",637,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.29951528532019,103.787639846851,138632
SW18581V000,"180 DEPOT ROAD, #01-04 INTERLACE, THE, S(109684)",638,THE QUALITYMART DEPOT PTE. LTD.,THE QUALITYMART DEPOT,1.28198401796351,103.803052971713,109684
SW18715E000,"13 YUK TONG AVENUE CHUN TIN COURT, S(596318)",639,SEOUL BUTCHERY PTE. LTD.,SEOUL BUTCHERY,1.34207496392367,103.774632794309,596318
SW18A30L000,"440 BUKIT BATOK WEST AVENUE 8, #01-10 MULTI STOREY CAR PARK, S(650440)",640,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.35572308109486,103.739303105372,650440
SW18A40J000,"35 STUDENTS WALK NTU CANTEEN 2, S(639548)",641,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT EXPRESS,1.34842266576961,103.685434201207,639548
SW18B79P000,"9 TRACTOR ROAD, S(627970)",642,MURUGAN TRADERS PTE LTD,-,1.32447647411575,103.705852113344,627970
SW18F69X000,"451 BUKIT BATOK WEST AVENUE 6, #01-10 MULTI STOREY CAR PARK, S(650451)",643,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.35303824882883,103.743948447541,650451
SW18G66X000,"34 BOON LEAT TERRACE (PART OF), S(119866)",644,HONESTBEE PTE. LTD.,HABITAT BY HONESTBEE,1.27604518583221,103.797187337697,119866
SW19707V000,"14 TUAS AVENUE 1, #01-01 JTC SPACE @ TUAS, S(639499)",645,BALU SUPER MARKET PTE. LTD.,BALU SUPERMARKET,1.32156874356655,103.660993360337,639499
SW19869J000,"292 BUKIT BATOK EAST AVENUE 6, #01-02 MULTI STOREY CAR PARK, S(650292)",646,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.34449810500079,103.755375174334,650292
SW19934B000,"1 HARBOURFRONT WALK, #B2-23A VIVO CITY, S(098585)",647,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.26389581240004,103.821589247996,098585
SW19A15B000,"8 TECH PARK CRESCENT, #01-00, S(638124)",648,NIHI PTE. LTD.,NIHI MINI MART,1.31097333406367,103.629405094456,638124
SW19G50C000,"40 TUAS VIEW SQUARE, #01-03 LANDBASE INDUSTRIAL BUILDING, S(637779)",649,LAMIAH ENTERPRISE PTE. LTD.,LAMIAH MINIMART,1.3004756660875,103.628812048159,637779
W02065N000,"101 THOMSON ROAD, #B1-52 UNITED SQUARE, S(307591)",650,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.31717838140911,103.843773665257,307591
W02066L000,"211 HOLLAND AVENUE, #01-05 HOLLAND ROAD SHOPPING CENTRE, S(278967)",651,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.31025541884853,103.795350439947,278967
W02068J000,"1 KIM SENG PROMENADE, #B1-18/19 GREAT WORLD CITY, S(237994)",652,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.2931549290701,103.831928020443,237994
W02070V000,"290 ORCHARD ROAD, #B1-14/15 THE PARAGON, S(238859)",653,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30371084737898,103.83526664484,238859
W02071X000,"391A ORCHARD ROAD, #B2-01 NGEE ANN CITY TOWER A, S(238873)",654,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30242417189411,103.834676124723,238873
W02072P000,"302 TIONG BAHRU ROAD, #B1-01 TIONG BAHRU PLAZA, S(168732)",655,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.28647119992725,103.827158267789,168732
W02073N000,"163 TANGLIN ROAD, #B1-02/03 TANGLIN MALL, S(247933)",656,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30485342129478,103.823883490852,247933
W02074L000,"238 THOMSON ROAD, #01-29 NOVENA SQUARE, S(307683)",657,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.31983049912881,103.843976528625,307683
W02075K000,"230 VICTORIA STREET, #B1-16 BUGIS JUNCTION, S(188024)",658,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30011789343093,103.856191571652,188024
W02076J000,"5 BANDA STREET, #03-92, S(050005)",659,HONG HENG SENG,fish supplier,1.28119737026913,103.843437320613,050005
W02078C000,"350 ORCHARD ROAD, #B1-00 SHAW HOUSE, S(238868)",660,ISETAN (SINGAPORE) LIMITED,ISETAN SUPERMARKET,1.30573060708011,103.831531920982,238868
W02080P000,"252 NORTH BRIDGE ROAD, #B1-01 RAFFLES CITY SHOPPING CENTRE, S(179103)",661,COLD STORAGE SINGAPORE (1983) PTE LTD,Market Place,1.29407644483073,103.853331827088,179103
W02081N000,"5001 BEACH ROAD, #02-64 GOLDEN MILE COMPLEX, S(199588)",662,LOH NYEN YIU,thai supermarket,1.30285776289789,103.865284424819,199588
W02083K000,"166 BUKIT MERAH CENTRAL, #01-3527 02-3531 BUKIT MERAH AREA OFFICE, S(150166)",663,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.28309262574973,103.817667202598,150166
W02086C000,"50 HAVELOCK ROAD, #01-755, S(160050)",664,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.28977813992267,103.826793758887,160050
W02088A000,"68 ORCHARD ROAD, #B2-15/16 PLAZA SINGAPURA, S(238839)",665,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30082071769235,103.845067272666,238839
W02092J000,"5 TANJONG PAGAR PLAZA, #01-01, S(081005)",666,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.27624052001347,103.843006115698,081005
W02096A000,"81 CLEMENCEAU AVENUE, #02-18, S(239917)",667,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.2921646613958,103.842601482192,239917
W02100V000,"109 BUKIT PURMEI ROAD, #01-155, S(090109)",668,NG CHAI SENG,-,1.27392939929265,103.825310761145,090109
W02140C000,"200 TURF CLUB ROAD THE GRANDSTAND, S(287994)",669,HAO MART PTE. LTD.,HAO MART,1.33879673523931,103.793256122847,287994
W02239E000,"131 KILLINEY ROAD, #01-01,02 ORCHARD GRAND COURT, S(239571)",670,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.29727531417916,103.838533924757,239571
W02332N000,"52 CHIN SWEE ROAD, #01-25, S(160052)",671,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.28708278284998,103.841580109275,160052
W02430L000,"501 BUKIT TIMAH ROAD, #01-05B (PART OF) CLUNY COURT, S(259760)",672,THE FISHWIVES PTE. LTD.,THE FISHWIVES,1.32257316934913,103.814245542255,259760
W03142N000,"147 SYED ALWI ROAD, S(207706)",673,MUSTAFA HOLDINGS PTE LTD,Mustafa Singapore,1.30975299910627,103.855701473372,207706
W03223N000,"780 YISHUN RING ROAD, #01-3546, S(760780)",674,KAI SOON SUPERMARKET PTE. LTD.,KAI SOON SUPERMARKET,1.42213865295029,103.832882657874,760780
W70029L000,"170 STIRLING ROAD, #01-1147, S(140170)",675,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.29090918077067,103.803107626115,140170
W72014K000,"86 REDHILL CLOSE, #01-610, S(150086)",676,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.2869200622963,103.818673592235,150086
W74072X000,"8 TELOK BLANGAH CRESCENT, #01-171, S(090008)",677,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.27779539068994,103.819341303524,090008
W89166E000,"176 ORCHARD ROAD, #B1-09/11 CENTREPOINT SHOPPING COMPLEX, S(238843)",678,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30151446722773,103.840054426935,238843
W90084A000,"133 NEW BRIDGE ROAD, #B1-01 CHINATOWN POINT, S(059413)",679,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.28533894878838,103.845015574621,059413
