year_completed,multigen_sold,bldg_contract_town,multistorey_carpark,street,total_dwelling_units,blk_no,exec_sold,max_floor_lvl,residential,1room_sold,precinct_pavilion,other_room_rental,5room_sold,3room_sold,commercial,4room_sold,miscellaneous,studio_apartment_sold,2room_rental,2room_sold,1room_rental,3room_rental,market_hawker,_id
1987,0,TAP,N,TAMPINES AVE 5,96,861A,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11719
1994,0,JW,N,JURONG WEST ST 81,62,862,62,15,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,11720
1987,0,TAP,N,TAMPINES ST 83,96,862,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11721
1994,0,WL,N,WOODLANDS ST 83,60,862,0,11,Y,0,N,0,60,0,N,0,Y,0,0,0,0,0,N,11722
1986,0,YS,N,YISHUN AVE 4,132,862,0,12,Y,0,N,0,0,66,N,66,N,0,0,0,0,0,N,11723
1987,0,TAP,N,TAMPINES ST 83,96,862A,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11724
1995,0,WL,N,WOODLANDS ST 83,0,862A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11725
1994,0,JW,N,JURONG WEST ST 81,54,863,0,7,Y,0,N,0,30,0,Y,24,N,0,0,0,0,0,N,11726
1987,0,TAP,N,TAMPINES ST 83,80,863,80,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11727
1994,0,WL,N,WOODLANDS ST 83,60,863,0,11,Y,0,N,0,60,0,N,0,Y,0,0,0,0,0,N,11728
1988,0,YS,N,YISHUN AVE 4,88,863,0,12,Y,0,N,0,40,0,N,48,N,0,0,0,0,0,N,11729
1987,0,TAP,N,TAMPINES ST 83,16,863A,0,4,Y,0,N,0,6,0,N,10,N,0,0,0,0,0,N,11730
1987,0,TAP,N,TAMPINES ST 83,16,863B,0,4,Y,0,N,0,6,0,N,10,N,0,0,0,0,0,N,11731
1995,0,JW,N,JURONG WEST ST 81,132,864,0,14,Y,0,N,0,39,0,N,93,N,0,0,0,0,0,N,11732
1987,0,TAP,N,TAMPINES ST 83,96,864,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11733
1994,0,WL,N,WOODLANDS ST 83,60,864,0,11,Y,0,N,0,60,0,N,0,N,0,0,0,0,0,N,11734
1988,0,YS,N,YISHUN AVE 4,88,864,0,12,Y,0,N,0,40,0,N,48,N,0,0,0,0,0,N,11735
1987,0,TAP,N,TAMPINES ST 83,96,864A,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11736
1989,0,TAP,Y,TAMPINES ST 83,0,864B,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11737
1994,0,JW,N,JURONG WEST ST 81,54,865,0,7,Y,0,N,0,36,0,N,18,N,0,0,0,0,0,N,11738
1988,0,TAP,N,TAMPINES ST 83,77,865,0,12,Y,0,N,0,22,0,Y,55,N,0,0,0,0,0,N,11739
1995,0,WL,N,WOODLANDS ST 83,56,865,56,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11740
1987,0,YS,N,YISHUN ST 81,121,865,0,12,Y,0,N,0,58,0,N,63,Y,0,0,0,0,0,N,11741
1994,0,JW,Y,JURONG WEST ST 81,0,865A,0,4,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11742
1994,0,JW,N,JURONG WEST ST 81,65,866,0,14,Y,0,N,0,19,0,N,46,N,0,0,0,0,0,N,11743
1988,0,TAP,N,TAMPINES ST 83,110,866,0,15,Y,0,N,0,22,0,N,88,Y,0,0,0,0,0,N,11744
1994,0,WL,N,WOODLANDS ST 83,56,866,56,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11745
1987,0,YS,N,YISHUN ST 81,116,866,0,12,Y,0,N,0,52,0,N,64,N,0,0,0,0,0,N,11746
2004,0,TAP,N,TAMPINES ST 83,0,866A,0,4,N,0,N,0,0,0,Y,0,Y,0,0,0,0,0,N,11747
1994,0,WL,Y,WOODLANDS ST 83,0,866A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11748
1988,0,TAP,N,TAMPINES ST 83,88,867,0,12,Y,0,N,0,40,0,N,48,Y,0,0,0,0,0,N,11749
1994,0,WL,N,WOODLANDS ST 83,56,867,56,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11750
1986,0,YS,N,YISHUN ST 81,132,867,0,12,Y,0,N,0,0,0,Y,132,N,0,0,0,0,0,N,11751
1988,0,TAP,N,TAMPINES ST 83,56,867A,56,9,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,11752
1988,0,TAP,N,TAMPINES ST 83,110,868,0,12,Y,0,N,0,40,0,N,70,N,0,0,0,0,0,N,11753
1994,0,WL,N,WOODLANDS ST 83,56,868,56,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11754
1986,0,YS,N,YISHUN ST 81,132,868,0,12,Y,0,N,0,0,0,Y,132,Y,0,0,0,0,0,N,11755
2014,0,TAP,N,TAMPINES AVE 8,90,868A,0,16,Y,0,N,0,0,30,N,60,Y,0,0,0,0,0,N,11756
2014,0,TAP,N,TAMPINES AVE 8,118,868B,0,16,Y,0,N,0,0,0,N,58,N,54,0,6,0,0,N,11757
2014,0,TAP,N,TAMPINES AVE 8,126,868C,0,15,Y,0,N,0,0,42,N,0,Y,74,0,10,0,0,N,11758
2015,0,TAP,N,TAMPINES AVE 8,0,868D,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11759
1988,0,TAP,N,TAMPINES ST 83,88,869,0,12,Y,0,N,0,40,0,N,48,N,0,0,0,0,0,N,11760
1973,0,KWN,N,WHAMPOA DR,0,89,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11889
1994,0,WL,N,WOODLANDS ST 83,55,869,55,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11761
2014,0,TAP,N,TAMPINES AVE 8,90,869A,0,16,Y,0,N,0,0,30,N,60,N,0,0,0,0,0,N,11762
2014,0,TAP,N,TAMPINES AVE 8,98,869B,0,15,Y,0,N,0,0,56,N,42,N,0,0,0,0,0,N,11763
2013,0,TAP,Y,TAMPINES AVE 8,0,869C,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11764
1977,0,BD,N,BEDOK NTH ST 4,15,87,0,4,Y,0,N,0,0,11,Y,4,N,0,0,0,0,0,N,11765
1964,0,QT,N,C'WEALTH CL,98,87,0,10,Y,0,N,0,0,86,N,2,N,0,0,10,0,0,N,11766
1969,0,GL,N,CIRCUIT RD,78,87,0,10,Y,0,N,0,2,76,Y,0,N,0,0,0,0,0,N,11767
2015,0,QT,N,DAWSON RD,320,87,0,47,Y,0,N,0,0,160,N,160,N,0,0,0,0,0,N,11768
1976,0,MP,N,MARINE PARADE CTRL,0,87,0,4,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11769
1993,0,BM,N,REDHILL CL,114,87,0,25,Y,0,N,0,114,0,N,0,Y,0,0,0,0,0,N,11770
2001,0,BM,N,TELOK BLANGAH HTS,130,87,0,30,Y,0,N,0,72,0,N,58,N,0,0,0,0,0,N,11771
1973,0,KWN,N,WHAMPOA DR,0,87,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11772
1974,0,BM,N,ZION RD,96,87,0,25,Y,0,N,0,96,0,N,0,N,0,0,0,0,0,N,11773
1988,0,TAP,N,TAMPINES ST 83,110,870,0,12,Y,0,N,0,40,0,N,70,N,0,0,0,0,0,N,11774
1994,0,WL,N,WOODLANDS ST 81,55,870,0,12,Y,0,N,0,44,0,N,11,N,0,0,0,0,0,N,11775
1987,0,YS,N,YISHUN ST 81,70,870,0,11,Y,0,N,0,36,0,N,34,N,0,0,0,0,0,N,11776
2015,0,TAP,N,TAMPINES ST 86,135,870A,0,16,Y,0,N,0,45,0,N,90,Y,0,0,0,0,0,N,11777
2015,0,TAP,Y,TAMPINES ST 86,0,870B,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11778
2015,0,TAP,N,TAMPINES ST 86,0,870C,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11779
1988,0,TAP,N,TAMPINES ST 84,110,871,0,12,Y,0,N,0,40,0,N,70,Y,0,0,0,0,0,N,11780
1994,0,WL,N,WOODLANDS ST 81,63,871,0,10,Y,0,N,0,18,0,Y,45,N,0,0,0,0,0,N,11781
1987,0,YS,N,YISHUN ST 81,70,871,0,11,Y,0,N,0,36,0,N,34,N,0,0,0,0,0,N,11782
1988,0,TAP,N,TAMPINES ST 84,87,871A,0,12,Y,0,N,0,19,0,N,68,N,0,0,0,0,0,N,11783
2015,0,TAP,N,TAMPINES ST 86,135,871B,0,16,Y,0,N,0,45,0,N,90,Y,0,0,0,0,0,N,11784
2015,0,TAP,N,TAMPINES ST 86,110,871C,0,16,Y,0,N,0,75,0,N,35,N,0,0,0,0,0,N,11785
1988,0,TAP,N,TAMPINES ST 84,88,872,0,12,Y,0,N,0,40,0,N,48,N,0,0,0,0,0,N,11786
1994,0,WL,N,WOODLANDS ST 81,69,872,0,12,Y,0,N,0,31,0,N,38,N,0,0,0,0,0,N,11787
1987,0,YS,N,YISHUN ST 81,70,872,0,11,Y,0,N,0,36,0,N,34,N,0,0,0,0,0,N,11788
2016,0,TAP,N,TAMPINES ST 86,240,872A,0,16,Y,0,N,0,0,0,N,0,N,0,105,0,135,0,N,11789
2016,0,TAP,N,TAMPINES ST 86,270,872B,0,16,Y,0,N,0,0,0,N,0,N,0,105,0,165,0,N,11790
2016,0,TAP,N,TAMPINES ST 86,0,872C,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11791
1988,0,TAP,N,TAMPINES ST 84,88,873,0,12,Y,0,N,0,40,0,Y,48,N,0,0,0,0,0,N,11792
1994,0,WL,N,WOODLANDS ST 81,102,873,0,12,Y,0,N,0,22,0,N,80,N,0,0,0,0,0,N,11793
1987,0,YS,N,YISHUN ST 81,116,873,0,12,Y,0,N,0,52,0,N,64,N,0,0,0,0,0,N,11794
2020,0,TAP,Y,TAMPINES ST 85,0,873A,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11795
2021,0,TAP,N,TAMPINES ST 85,0,873B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11796
1988,0,TAP,N,TAMPINES ST 84,110,874,0,12,Y,0,N,0,40,0,N,70,Y,0,0,0,0,0,N,11797
1994,0,WL,N,WOODLANDS ST 82,142,874,0,12,Y,0,N,0,22,0,N,120,Y,0,0,0,0,0,N,11798
1987,0,YS,N,YISHUN ST 81,88,874,0,12,Y,0,N,0,40,0,N,48,Y,0,0,0,0,0,N,11799
1988,0,TAP,N,TAMPINES ST 84,64,874A,64,9,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11800
1994,0,WL,Y,WOODLANDS ST 82,0,874A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11801
2020,0,TAP,N,TAMPINES ST 85,96,874B,0,15,Y,0,N,0,55,0,N,41,Y,0,0,0,0,0,N,11802
2020,0,TAP,N,TAMPINES ST 85,112,874C,0,15,Y,0,N,0,56,0,N,56,Y,0,0,0,0,0,N,11803
2021,0,TAP,N,TAMPINES ST 85,111,874D,0,15,Y,0,N,0,55,0,N,56,Y,0,0,0,0,0,N,11804
1987,0,TAP,N,TAMPINES ST 84,110,875,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,11805
1994,0,WL,N,WOODLANDS ST 82,120,875,0,12,Y,0,N,0,22,0,N,98,Y,0,0,0,0,0,N,11806
1986,0,YS,N,YISHUN ST 81,110,875,0,12,Y,0,N,0,0,0,N,110,Y,0,0,0,0,0,N,11807
2020,0,TAP,Y,TAMPINES ST 86,0,875A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11808
2020,0,TAP,N,TAMPINES ST 86,96,875B,0,15,Y,0,N,0,55,0,N,41,Y,0,0,0,0,0,N,11809
1987,0,TAP,N,TAMPINES ST 84,77,876,0,12,Y,0,N,0,40,0,N,37,N,0,0,0,0,0,N,11810
1994,0,WL,N,WOODLANDS AVE 9,99,876,0,12,Y,0,N,0,66,0,N,33,Y,0,0,0,0,0,N,11811
1987,0,YS,N,YISHUN ST 81,48,876,0,4,Y,0,N,0,18,0,N,30,N,0,0,0,0,0,N,11812
2020,0,TAP,N,TAMPINES AVE 8,112,876A,0,15,Y,0,N,0,56,0,N,56,Y,0,0,0,0,0,N,11813
2021,0,TAP,N,TAMPINES AVE 8,0,876B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11814
2020,0,TAP,N,TAMPINES AVE 8,111,876C,0,15,Y,0,N,0,55,0,N,56,N,0,0,0,0,0,N,11815
1987,0,TAP,N,TAMPINES ST 84,110,877,0,12,Y,0,N,0,0,66,N,44,Y,0,0,0,0,0,N,11816
1994,0,WL,N,WOODLANDS AVE 9,99,877,0,12,Y,0,N,0,66,0,N,33,Y,0,0,0,0,0,N,11817
1987,0,YS,N,YISHUN ST 81,70,877,70,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11818
1987,0,TAP,N,TAMPINES AVE 8,110,878,0,12,Y,0,N,0,0,66,Y,44,Y,0,0,0,0,0,N,11819
1994,0,WL,N,WOODLANDS AVE 9,91,878,0,12,Y,0,N,0,68,0,N,23,N,0,0,0,0,0,N,11820
1987,0,YS,N,YISHUN ST 81,12,878,0,4,Y,0,N,0,0,6,N,6,N,0,0,0,0,0,N,11821
2016,0,TAP,N,TAMPINES AVE 8,101,878A,0,15,Y,0,N,0,0,40,N,61,N,0,0,0,0,0,N,11822
2016,0,TAP,N,TAMPINES AVE 8,82,878B,0,15,Y,0,N,0,0,27,N,55,N,0,0,0,0,0,N,11823
1987,0,TAP,N,TAMPINES AVE 8,132,879,0,12,Y,0,N,0,0,66,N,66,N,0,0,0,0,0,N,11825
1994,0,WL,N,WOODLANDS ST 82,91,879,0,12,Y,0,N,0,68,0,N,23,N,0,0,0,0,0,N,11826
1986,0,YS,N,YISHUN ST 81,110,879,0,12,Y,0,N,0,0,0,N,110,Y,0,0,0,0,0,N,11827
2016,0,TAP,N,TAMPINES AVE 8,105,879A,0,15,Y,0,N,0,0,38,N,67,N,0,0,0,0,0,N,11828
2016,0,TAP,N,TAMPINES AVE 8,136,879B,0,15,Y,0,N,0,0,55,N,81,Y,0,0,0,0,0,N,11829
2016,0,TAP,Y,TAMPINES AVE 8,0,879C,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11830
2017,0,TAP,N,TAMPINES AVE 8,0,879D,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11831
1977,0,BD,N,BEDOK NTH ST 4,46,88,0,4,Y,0,N,0,0,40,Y,6,N,0,0,0,0,0,N,11832
1964,0,QT,N,C'WEALTH CL,97,88,0,10,Y,0,N,0,0,84,N,3,N,0,0,10,0,0,N,11833
1969,0,GL,N,CIRCUIT RD,0,88,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11834
2015,0,QT,N,DAWSON RD,320,88,0,47,Y,0,N,0,38,0,N,282,N,0,0,0,0,0,N,11835
1993,0,BM,N,REDHILL CL,60,88,0,16,Y,0,N,0,0,0,N,60,N,0,0,0,0,0,N,11836
2007,0,QT,Y,TANGLIN HALT RD,0,88,0,5,N,0,N,0,0,0,Y,0,Y,0,0,0,0,0,N,11837
2000,0,BM,N,TELOK BLANGAH HTS,145,88,0,30,Y,0,N,0,87,0,N,58,N,0,0,0,0,0,N,11838
1973,0,KWN,N,WHAMPOA DR,0,88,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11839
2016,0,QT,N,DAWSON RD,0,88A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11840
1993,0,BM,Y,REDHILL CL,0,88A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11841
2000,0,BM,Y,TELOK BLANGAH HTS,0,88A,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11842
1987,0,TAP,N,TAMPINES AVE 8,80,880,0,9,Y,0,N,0,28,0,N,52,Y,0,0,0,0,0,N,11843
1995,0,WL,N,WOODLANDS ST 82,88,880,0,12,Y,0,N,0,66,0,Y,22,N,0,0,0,0,0,N,11844
1987,0,YS,N,YISHUN ST 81,70,880,0,11,Y,0,N,0,36,0,N,34,N,0,0,0,0,0,N,11845
1987,0,TAP,N,TAMPINES AVE 8,24,880A,0,4,Y,0,N,0,6,0,N,18,N,0,0,0,0,0,N,11846
1987,0,TAP,N,TAMPINES ST 84,110,881,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,11847
1994,0,WL,N,WOODLANDS ST 82,77,881,0,12,Y,0,N,0,66,0,N,11,N,0,0,0,0,0,N,11848
1994,0,WL,Y,WOODLANDS ST 82,0,881A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11849
1987,0,TAP,N,TAMPINES ST 84,77,882,0,12,Y,0,N,0,40,0,N,37,Y,0,0,0,0,0,N,11850
1994,0,WL,N,WOODLANDS ST 82,91,882,0,12,Y,0,N,0,68,0,N,23,N,0,0,0,0,0,N,11851
1989,0,TAP,Y,TAMPINES ST 83,0,882A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11852
1987,0,TAP,N,TAMPINES ST 84,110,883,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,11853
1996,0,WL,N,WOODLANDS ST 82,0,883,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,Y,11854
1996,0,WL,Y,WOODLANDS ST 82,0,883A,0,4,N,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,11855
1987,0,TAP,N,TAMPINES ST 83,110,884,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,11856
1987,0,TAP,N,TAMPINES ST 83,132,885,0,12,Y,0,N,0,0,66,N,66,N,0,0,0,0,0,N,11857
2011,0,TAP,N,TAMPINES ST 83,234,885A,0,14,Y,0,N,0,0,0,N,0,N,0,52,0,182,0,N,11858
1987,0,TAP,N,TAMPINES ST 83,80,886,0,9,Y,0,N,0,28,0,N,52,N,0,0,0,0,0,N,11859
1987,0,TAP,N,TAMPINES ST 83,24,886A,0,4,Y,0,N,0,6,0,N,18,N,0,0,0,0,0,N,11860
2013,0,WL,N,WOODLANDS DR 50,120,886A,0,16,Y,0,N,0,0,60,N,60,N,0,0,0,0,0,N,11861
2013,0,WL,N,WOODLANDS DR 50,120,886B,0,16,Y,0,N,0,0,30,N,90,N,0,0,0,0,0,N,11862
2013,0,WL,N,WOODLANDS DR 50,120,886C,0,16,Y,0,N,0,0,30,Y,90,N,0,0,0,0,0,N,11863
2013,0,WL,N,WOODLANDS DR 50,130,886D,0,16,Y,0,N,0,0,30,N,0,N,88,0,12,0,0,N,11864
1988,0,TAP,N,TAMPINES ST 81,108,887,0,13,Y,0,N,0,42,0,N,66,Y,0,0,0,0,0,N,11865
2013,0,WL,Y,WOODLANDS DR 50,0,887,0,6,N,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,11866
1988,0,TAP,N,TAMPINES ST 81,16,887A,0,4,Y,0,N,0,6,0,N,10,N,0,0,0,0,0,N,11867
2013,0,WL,N,WOODLANDS DR 50,90,887A,0,16,Y,0,N,0,0,0,N,90,N,0,0,0,0,0,N,11868
2013,0,WL,N,WOODLANDS DR 50,84,887B,0,15,Y,0,N,0,0,42,N,42,N,0,0,0,0,0,N,11869
2013,0,WL,N,WOODLANDS DR 50,120,887C,0,15,Y,0,N,0,0,28,N,0,N,87,0,5,0,0,N,11870
1988,0,TAP,N,TAMPINES ST 81,108,888,0,13,Y,0,N,0,42,0,N,66,N,0,0,0,0,0,N,11871
1996,0,WL,N,WOODLANDS DR 50,0,888,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11872
1988,0,TAP,N,TAMPINES ST 81,96,888A,0,13,Y,0,N,0,42,0,N,54,N,0,0,0,0,0,N,11873
1996,0,WL,Y,WOODLANDS DR 50,0,888A,0,4,N,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,11874
1988,0,TAP,N,TAMPINES ST 81,90,889,90,13,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11875
2015,0,WL,Y,WOODLANDS DR 50,0,889,0,7,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11876
1988,0,TAP,N,TAMPINES ST 81,120,889A,0,13,Y,0,N,0,42,0,N,78,Y,0,0,0,0,0,N,11877
2015,0,WL,N,WOODLANDS DR 50,120,889A,0,16,Y,0,N,0,30,0,N,90,N,0,0,0,0,0,N,11878
2015,0,WL,N,WOODLANDS DR 50,90,889B,0,16,Y,0,N,0,30,0,N,60,N,0,0,0,0,0,N,11879
2015,0,WL,N,WOODLANDS DR 50,88,889C,0,16,Y,0,N,0,28,0,N,60,N,0,0,0,0,0,N,11880
2015,0,WL,N,WOODLANDS DR 50,118,889D,0,16,Y,0,N,0,30,0,N,88,N,0,0,0,0,0,N,11881
1977,0,BD,N,BEDOK NTH ST 4,48,89,0,4,Y,0,N,0,0,40,Y,8,N,0,0,0,0,0,N,11882
1965,0,QT,N,C'WEALTH DR,98,89,0,10,Y,0,N,0,0,85,N,2,N,0,0,10,0,1,N,11883
2009,0,GL,N,CIRCUIT RD,0,89,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,Y,11884
2015,0,QT,N,DAWSON RD,154,89,0,43,Y,0,N,0,12,22,N,99,N,19,0,2,0,0,N,11885
1976,0,MP,Y,MARINE PARADE CTRL,0,89,0,6,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11886
1972,0,BM,N,REDHILL CL,264,89,0,12,Y,0,N,0,0,0,N,0,Y,0,0,0,264,0,N,11887
2007,0,QT,N,TANGLIN HALT RD,379,89,0,40,Y,0,N,0,40,116,N,185,N,33,0,5,0,0,N,11888
2014,0,TAP,N,TAMPINES AVE 1,120,890A,0,16,Y,0,N,0,0,30,N,90,Y,0,0,0,0,0,N,11893
2016,0,WL,N,WOODLANDS DR 50,118,890A,0,16,Y,0,N,0,58,0,N,60,Y,0,0,0,0,0,N,11894
2014,0,TAP,N,TAMPINES AVE 1,120,890B,0,16,Y,0,N,0,0,30,N,90,Y,0,0,0,0,0,N,11895
2016,0,WL,N,WOODLANDS DR 50,118,890B,0,16,Y,0,N,0,58,0,N,60,N,0,0,0,0,0,N,11896
2014,0,TAP,N,TAMPINES AVE 1,55,890C,0,14,Y,0,N,0,0,39,N,16,N,0,0,0,0,0,N,11897
1996,0,TAP,N,TAMPINES AVE 8,90,891,0,16,Y,0,N,0,0,0,Y,90,N,0,0,0,0,0,N,11898
1995,0,TAP,N,TAMPINES AVE 8,90,891A,0,16,Y,0,N,0,0,0,N,90,N,0,0,0,0,0,N,11899
1995,0,WL,N,WOODLANDS DR 50,80,891A,0,11,Y,0,N,0,40,0,N,40,N,0,0,0,0,0,N,11900
1995,0,TAP,Y,TAMPINES AVE 8,0,891B,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11901
1995,0,WL,N,WOODLANDS DR 50,98,891B,0,11,Y,0,N,0,58,0,N,40,Y,0,0,0,0,0,N,11902
1995,0,WL,Y,WOODLANDS DR 50,0,891C,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11903
1995,0,TAP,N,TAMPINES AVE 8,60,892,60,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11904
1995,0,TAP,N,TAMPINES AVE 8,74,892A,74,16,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11905
1995,0,WL,N,WOODLANDS DR 50,120,892A,0,11,Y,0,N,0,50,0,N,70,Y,0,0,0,0,0,N,11906
1995,0,WL,N,WOODLANDS DR 50,98,892B,0,11,Y,0,N,0,58,0,N,40,Y,0,0,0,0,0,N,11907
1995,0,WL,Y,WOODLANDS DR 50,0,892C,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,11908
1996,0,TAP,N,TAMPINES AVE 8,74,893,74,16,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11909
1996,0,WL,N,WOODLANDS DR 50,0,893,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11910
1995,0,TAP,N,TAMPINES AVE 8,60,893A,60,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11911
1995,0,WL,N,WOODLANDS DR 50,50,893A,50,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11912
1995,0,WL,N,WOODLANDS DR 50,55,893B,55,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11913
1995,0,WL,N,WOODLANDS DR 50,55,893C,55,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11914
1995,0,WL,N,WOODLANDS DR 50,50,893D,50,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11915
1988,0,TAP,N,TAMPINES ST 81,90,894,90,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11916
1987,0,TAP,N,TAMPINES ST 81,110,894A,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,11917
1995,0,WL,N,WOODLANDS DR 50,88,894A,0,11,Y,0,N,0,30,0,N,58,N,0,0,0,0,0,N,11918
1995,0,WL,N,WOODLANDS DR 50,90,894B,0,11,Y,0,N,0,40,0,Y,50,N,0,0,0,0,0,N,11919
1995,0,WL,N,WOODLANDS DR 50,84,894C,0,11,Y,0,N,0,30,0,N,54,N,0,0,0,0,0,N,11920
1995,0,WL,N,WOODLANDS DR 50,102,894D,0,11,Y,0,N,0,40,0,N,62,Y,0,0,0,0,0,N,11921
1988,0,TAP,N,TAMPINES ST 81,90,895,90,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11922
1988,0,TAP,N,TAMPINES ST 81,60,895A,60,11,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11923
1995,0,WL,N,WOODLANDS DR 50,94,895A,0,11,Y,0,N,0,30,0,N,64,N,0,0,0,0,0,N,11924
1995,0,WL,N,WOODLANDS DR 50,90,895B,0,11,Y,0,N,0,30,0,Y,60,N,0,0,0,0,0,N,11925
1995,0,WL,N,WOODLANDS DR 50,104,895C,0,11,Y,0,N,0,60,0,N,44,N,0,0,0,0,0,N,11926
1995,0,WL,Y,WOODLANDS DR 50,0,895D,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11927
1997,0,WL,N,WOODLANDS DR 50,0,895E,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,11928
1988,0,TAP,N,TAMPINES ST 81,96,896,0,13,Y,0,N,0,42,0,N,54,Y,0,0,0,0,0,N,11929
1988,0,TAP,N,TAMPINES ST 81,66,896A,66,13,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,11930
1995,0,WL,N,WOODLANDS DR 50,115,896A,0,11,Y,0,N,0,60,0,N,55,N,0,0,0,0,0,N,11931
1995,0,WL,N,WOODLANDS DR 50,90,896B,0,11,Y,0,N,0,30,0,N,60,Y,0,0,0,0,0,N,11932
1995,0,WL,N,WOODLANDS DR 50,80,896C,0,11,Y,0,N,0,40,0,N,40,N,0,0,0,0,0,N,11933
1988,0,TAP,N,TAMPINES ST 81,108,897,0,13,Y,0,N,0,42,0,N,66,N,0,0,0,0,0,N,11934
1987,0,TAP,N,TAMPINES ST 81,132,897A,0,12,Y,0,N,0,0,66,N,66,N,0,0,0,0,0,N,11935
1996,0,WL,N,WOODLANDS DR 50,90,897A,0,11,Y,0,N,0,30,0,N,60,Y,0,0,0,0,0,N,11936
